shirota,dolgota,elevation,slope_percent,current_speed,current_fuel_consumption,smart_optimal_speed,smart_optimal_fuel_consumption,fuel_saving,energy_saving
56.078780,37.211130,230.0,0.00,67,8.1,65,8.1,-0.0,8.1
56.080320,37.210030,221.0,-4.88,68,10.0,70,10.1,-0.0,-12.3
56.080690,37.209760,221.0,0.00,69,8.1,65,8.1,-0.0,16.4
56.081170,37.209400,221.0,0.00,65,8.1,65,8.1,0.0,0.0
56.082100,37.208650,230.0,7.94,60,11.7,60,11.7,0.0,30.2
56.082670,37.208190,226.0,-5.75,64,10.3,65,10.3,-0.0,-32.8
56.083280,37.207720,226.0,0.00,26,9.7,63,8.1,1.5,-100.6
56.084140,37.207010,224.0,-1.90,22,10.2,65.3,8.6,1.7,-115.5
56.085650,37.205540,225.0,0.52,27,9.6,63,8.1,1.4,-99.0
56.086670,37.204440,225.0,0.00,27,9.6,63,8.1,1.4,-99.0
56.086950,37.204110,227.0,5.37,0,12.7,58,9.7,3.0,-85.5
56.087680,37.203200,218.0,-9.10,46,12.5,63,12.4,0.0,-98.2
56.088270,37.202460,218.0,0.00,45,8.6,63,8.1,0.5,-59.4
56.088870,37.201650,223.0,5.99,41,10.4,58,10.2,0.3,-37.7
56.089750,37.200410,203.0,-16.07,36,17.3,63,17.4,-0.1,-123.2
56.089850,37.200260,203.0,0.00,39,8.8,63,8.2,0.6,-74.8
56.090900,37.198570,202.0,-0.64,43,8.7,63,8.3,0.5,-64.8
56.091660,37.197210,205.0,2.51,44,8.9,58,8.4,0.5,-40.8
56.092620,37.195260,229.0,14.88,12,17.6,53,16.7,0.9,-60.3
56.093240,37.193930,229.0,0.00,20,10.2,58,8.2,2.0,-109.1
56.093840,37.192540,233.0,3.67,23,10.4,55.5,8.8,1.6,-78.0
56.094580,37.190700,233.0,0.00,24,9.8,60.5,8.1,1.7,-103.7
56.094950,37.189720,233.0,0.00,20,10.2,63,8.1,2.1,-109.1
56.095210,37.188980,232.0,-1.84,20,10.4,65.2,8.5,1.9,-117.7
56.095600,37.187750,232.0,0.00,0,12.2,63,8.1,4.1,-121.3
56.096080,37.186290,219.0,-12.37,40,14.7,68,14.8,-0.1,-113.9
56.096940,37.183440,217.0,-1.00,40,8.8,63,8.2,0.5,-72.4
56.097260,37.182170,220.0,3.47,40,9.3,58,8.7,0.6,-46.3
56.097990,37.178710,216.0,-1.74,45,8.8,63,8.5,0.3,-67.6
56.098450,37.175920,208.0,-4.43,26,10.5,68,9.8,0.7,-121.9
56.098750,37.174030,211.0,2.46,26,9.8,63,8.3,1.5,-79.7
56.099630,37.168480,216.0,1.40,28,9.5,58.9,8.2,1.4,-82.0
56.099720,37.167800,216.0,0.00,31,9.3,63,8.2,1.1,-91.9
56.099830,37.167120,216.0,0.00,30,9.3,63,8.2,1.2,-93.8
56.100090,37.165280,195.0,-17.84,28,18.5,68,18.8,-0.3,-138.9
56.100770,37.160500,200.0,1.63,26,9.7,63,8.2,1.5,-83.9
56.101580,37.155260,190.0,-2.97,29,9.8,66.6,9.2,0.6,-109.8
56.102620,37.148420,214.0,5.46,34,10.5,61.599999999999994,9.9,0.6,-49.9
56.103200,37.145230,219.0,2.40,0,12.2,57.4,8.3,3.9,-100.7
56.103840,37.142220,219.0,0.00,30,9.3,62.4,8.2,1.2,-93.8
56.104370,37.140150,217.0,-1.42,35,9.1,64.7,8.4,0.7,-90.5
56.104780,37.138690,219.0,1.97,34,9.2,59.7,8.2,1.1,-67.5
56.105840,37.135370,227.0,3.37,7,11.6,55.9,8.7,2.9,-94.0
56.107150,37.131900,228.0,0.38,44,8.6,60.9,8.1,0.4,-62.1
56.108130,37.129710,229.0,0.57,40,8.8,63,8.1,0.7,-72.4
56.109010,37.127950,233.0,2.73,41,9.0,58,8.3,0.7,-47.6
56.109440,37.127150,233.0,0.00,46,8.5,63,8.1,0.4,-56.6
56.110420,37.125410,239.0,3.91,49,9.0,58,8.8,0.2,-26.3
56.111650,37.123450,247.0,4.37,47,9.3,56.4,9.0,0.3,-29.7
56.112800,37.121800,243.0,-2.44,42,9.0,61.4,8.7,0.3,-78.8
56.114280,37.119950,243.0,0.00,39,8.7,63,8.1,0.6,-74.8
56.115890,37.118180,242.0,-0.48,36,9.0,63,8.1,0.8,-81.7
56.116650,37.117490,242.0,0.00,37,8.9,63,8.1,0.8,-79.4
56.117860,37.116440,249.0,4.68,36,10.0,58,9.2,0.9,-49.5
56.118990,37.115520,249.0,0.00,36,8.9,63,8.1,0.9,-81.7
56.121930,37.113560,243.0,-1.72,31,9.5,65.1,8.4,1.1,-100.1
56.123570,37.112490,227.0,-8.25,33,12.1,70.1,11.9,0.2,-129.1
56.124910,37.111620,227.0,0.00,36,9.0,65.1,8.1,0.9,-81.7
56.127300,37.109980,256.0,10.19,11,14.5,60.099999999999994,13.3,1.2,-61.0
56.129710,37.108390,262.0,2.10,20,10.3,57.8,8.2,2.1,-89.9
56.130990,37.107520,263.0,0.66,25,9.8,62.8,8.0,1.8,-102.2
56.131630,37.107060,260.0,-3.91,29,10.3,67.7,9.3,1.0,-114.3
56.132180,37.106600,260.0,0.00,27,9.6,63,8.0,1.6,-99.0
56.133240,37.105550,261.0,0.74,30,9.4,63,8.0,1.4,-93.8
56.134200,37.104440,261.0,0.00,27,9.6,63,8.0,1.6,-99.0
56.134720,37.103750,266.0,6.95,24,11.8,58,10.8,1.0,-60.6
56.135700,37.102250,262.0,-2.79,24,10.4,63,8.7,1.6,-117.1
56.136330,37.101220,264.0,2.11,25,9.9,58,8.2,1.7,-83.0
56.137000,37.099930,266.0,1.83,28,9.7,58.3,8.1,1.5,-79.9
56.137790,37.098060,259.0,-4.81,30,10.6,63.3,9.7,0.9,-117.1
56.138570,37.095930,260.0,0.63,25,9.8,63,8.0,1.8,-102.2
56.139150,37.093960,260.0,0.00,22,10.1,63,8.0,2.0,-106.5
56.139560,37.092360,250.0,-9.17,21,13.2,68,12.6,0.6,-149.4
56.139930,37.090660,259.0,7.96,20,12.6,63,11.7,0.9,-61.4
56.140250,37.088720,259.0,0.00,20,10.3,63,8.0,2.2,-109.1
56.140480,37.086460,257.0,-1.41,20,10.4,64.7,8.3,2.1,-115.7
56.140550,37.085310,257.0,0.00,23,10.0,63,8.0,1.9,-105.1
56.140630,37.083810,257.0,0.00,23,10.0,63,8.0,1.9,-105.1
56.140660,37.082460,251.0,-7.17,24,12.0,68,11.2,0.8,-139.0
56.140650,37.080710,248.0,-2.77,25,10.2,66.3,8.8,1.4,-115.2
56.140590,37.079490,248.0,0.00,29,9.4,63,8.1,1.4,-95.6
56.140520,37.078300,246.0,-2.70,31,9.8,66.2,8.8,1.0,-104.5
56.140380,37.076800,248.0,2.12,29,9.6,61.2,8.1,1.5,-76.4
56.140150,37.075040,248.0,0.00,33,9.2,63,8.1,1.1,-88.0
56.139730,37.072370,249.0,0.58,28,9.5,63,8.0,1.5,-97.3
56.139400,37.070140,252.0,2.10,29,9.6,58,8.2,1.4,-76.7
56.139150,37.068070,250.0,-1.52,33,9.3,63,8.3,1.0,-95.0
56.138970,37.066260,244.0,-5.27,33,10.5,68,10.1,0.5,-113.5
56.138810,37.064090,241.0,-2.21,29,9.8,65.7,8.6,1.2,-106.2
56.138690,37.061200,246.0,2.78,26,9.9,60.7,8.2,1.7,-77.9
56.138660,37.059020,248.0,1.48,26,9.7,58.8,8.1,1.6,-85.0
56.138700,37.055920,234.0,-7.29,29,11.7,63.8,11.2,0.5,-131.4
56.138780,37.054180,234.0,0.00,31,9.3,63,8.1,1.2,-91.9
56.138940,37.051700,223.0,-7.11,34,11.4,68,11.0,0.4,-120.9
56.139310,37.048390,224.0,0.48,36,9.0,63,8.1,0.9,-81.7
56.139590,37.046270,222.0,-1.48,41,8.8,64.8,8.4,0.4,-76.9
56.140090,37.043490,219.0,-1.66,45,8.7,65.0,8.5,0.2,-67.2
56.140650,37.040570,214.0,-2.61,42,9.0,66.1,8.9,0.1,-79.6
56.141030,37.038970,211.0,-2.78,37,9.3,66.3,9.0,0.3,-92.5
56.141300,37.037900,211.0,0.00,41,8.7,63,8.2,0.6,-69.9
56.142080,37.034650,218.0,3.19,43,9.1,58,8.6,0.5,-40.0
56.142930,37.030840,211.0,-2.75,39,9.2,63,8.9,0.3,-87.8
56.143500,37.027580,209.0,-0.94,43,8.7,63,8.3,0.4,-64.8
56.144110,37.022790,216.0,2.30,45,8.8,59.6,8.2,0.5,-46.7
56.144350,37.019520,220.0,1.96,40,8.9,58.1,8.2,0.8,-54.3
56.144470,37.014300,211.0,-2.78,39,9.2,63.1,9.0,0.3,-87.8
56.144450,37.013910,211.0,0.00,41,8.7,63,8.2,0.6,-69.9
56.144400,37.011990,202.0,-7.56,45,11.5,68,11.3,0.2,-97.0
56.144310,37.010090,199.0,-2.54,43,8.9,66.0,9.0,-0.0,-76.6
56.144030,37.006480,195.0,-1.77,38,8.9,65.1,8.6,0.3,-85.4
56.143390,37.001550,202.0,2.23,35,9.2,60.099999999999994,8.3,0.9,-64.3
56.142770,36.998070,207.0,2.21,31,9.4,57.7,8.3,1.1,-72.4
56.142190,36.995220,203.0,-2.13,30,9.6,62.7,8.7,0.9,-104.0
56.141610,36.992090,213.0,4.89,0,12.5,57.7,9.4,3.1,-88.1
56.141340,36.990260,214.0,0.85,44,8.6,62.7,8.1,0.5,-62.1
56.141020,36.987680,214.0,0.00,47,8.5,63,8.2,0.3,-53.8
56.140910,36.986560,209.0,-7.10,46,11.2,68,11.0,0.2,-91.6
56.140760,36.984710,204.0,-4.32,47,9.7,68.2,9.8,-0.1,-74.6
56.140580,36.981580,203.0,-0.51,46,8.6,63.2,8.2,0.4,-56.6
56.140580,36.981250,203.0,0.00,51,8.4,65,8.2,0.2,-49.6
56.140490,36.977720,200.0,-1.37,51,8.6,64.6,8.4,0.2,-48.0
56.140580,36.975020,197.0,-1.79,46,8.7,65.1,8.6,0.1,-64.8
56.140640,36.973640,199.0,2.33,48,8.8,60.099999999999994,8.4,0.4,-37.8
56.140730,36.972260,204.0,5.81,52,10.1,55.099999999999994,10.1,0.0,-7.5
56.140890,36.970310,210.0,4.91,48,9.6,55.6,9.5,0.2,-24.1
56.141100,36.968380,208.0,-1.64,51,8.6,60.6,8.4,0.2,-49.6
56.141580,36.964470,188.0,-8.06,46,11.8,65.6,11.6,0.2,-96.8
56.142010,36.960780,194.0,2.57,46,8.9,60.599999999999994,8.5,0.4,-42.1
56.142210,36.959280,185.0,-9.42,51,12.5,65.6,12.6,-0.0,-83.4
56.142390,36.958130,178.0,-9.46,56,12.5,70.6,12.6,-0.0,-67.0
56.142870,36.955180,174.0,-2.10,53,8.7,67.5,8.9,-0.2,-53.4
56.143100,36.953670,173.0,-1.03,51,8.6,64.2,8.5,0.1,-46.5
56.143560,36.950100,170.0,-1.32,53,8.6,66.6,8.6,0.1,-49.7
56.143780,36.948570,171.0,1.02,48,8.6,61.599999999999994,8.4,0.2,-45.2
56.144470,36.944650,172.0,0.39,44,8.7,63,8.3,0.4,-62.1
56.144900,36.942530,177.0,3.58,40,9.3,58,9.1,0.3,-45.6
56.145560,36.939820,182.0,2.73,42,9.0,56.9,8.7,0.3,-45.0
56.146270,36.937380,171.0,-6.45,46,10.8,61.9,10.7,0.2,-88.1
56.147220,36.934450,171.0,0.00,49,8.5,63,8.3,0.2,-47.9
56.147940,36.932540,172.0,0.70,53,8.4,65,8.3,0.1,-43.3
56.149110,36.929640,173.0,0.45,48,8.6,63,8.3,0.2,-50.9
56.152000,36.923780,173.0,0.00,50,8.5,65,8.3,0.2,-52.7
56.154110,36.919330,173.0,0.00,54,8.5,65,8.3,0.2,-40.0
56.155350,36.916900,175.0,0.98,58,8.4,65,8.3,0.1,-26.3
56.156180,36.915160,176.0,0.70,61,8.3,65,8.3,0.0,-15.4
56.157590,36.912190,189.0,5.38,63,10.0,60,9.9,0.1,29.2
56.158090,36.911020,189.0,0.00,66,8.2,65,8.2,0.0,4.0
56.159160,36.908240,197.0,3.82,62,8.9,60,9.0,-0.0,17.1
56.159410,36.907510,197.0,0.00,65,8.2,65,8.2,0.0,0.0
56.160040,36.905670,197.0,0.00,62,8.2,65,8.2,0.0,-11.6
56.160690,36.903440,201.0,2.57,57,8.5,60,8.4,0.1,-7.8
56.161180,36.901400,201.0,0.00,57,8.2,65,8.2,0.1,-29.8
56.162300,36.896110,195.0,-1.71,57,8.6,67.1,8.6,-0.0,-38.3
56.163510,36.890320,186.0,-2.35,53,8.8,67.8,9.0,-0.2,-54.6
56.163690,36.889440,190.0,6.89,57,10.8,62.8,10.9,-0.1,14.4
56.164500,36.885800,196.0,2.47,59,8.5,59.3,8.5,0.0,-1.1
56.165260,36.883140,202.0,3.24,54,8.8,58.1,8.7,0.1,-14.0
56.166400,36.879780,201.0,-0.41,57,8.3,63.1,8.2,0.0,-29.8
56.167070,36.878010,202.0,0.75,59,8.2,65,8.2,0.0,-22.7
56.167590,36.876770,201.0,-1.04,58,8.4,66.2,8.3,0.0,-31.1
56.168130,36.875590,201.0,0.00,53,8.3,65,8.2,0.1,-43.3
56.168690,36.874390,201.0,0.00,50,8.4,65,8.2,0.2,-52.7
56.170030,36.871840,197.0,-1.84,45,8.7,65.2,8.6,0.1,-68.0
56.171070,36.870180,204.0,4.52,47,9.5,60.2,9.3,0.2,-29.0
56.174100,36.865640,216.0,2.74,48,8.7,58.9,8.4,0.3,-35.6
56.177210,36.861310,213.0,-0.69,46,8.5,63,8.2,0.3,-56.6
56.188970,36.844790,209.0,-0.24,51,8.3,65,8.2,0.2,-49.6
56.198820,36.830990,215.0,0.43,46,8.5,63,8.1,0.4,-56.6
56.200720,36.828040,217.0,0.72,41,8.7,63,8.1,0.6,-69.9
56.201920,36.825920,209.0,-4.28,43,9.7,68,9.7,-0.0,-85.2
56.202570,36.824790,209.0,0.00,45,8.6,63,8.2,0.4,-59.4
56.203880,36.822130,209.0,0.00,43,8.6,63,8.2,0.5,-64.8
56.204600,36.820440,219.0,7.60,46,11.3,58,11.3,-0.0,-16.7
56.205180,36.819110,219.0,0.00,49,8.3,63,8.1,0.2,-47.9
56.206290,36.816280,217.0,-0.93,49,8.4,63,8.2,0.2,-47.9
56.207360,36.813190,221.0,1.78,50,8.5,60.3,8.1,0.3,-34.7
56.210900,36.802420,232.0,1.42,52,8.3,60.9,8.1,0.2,-30.7
56.214250,36.791720,231.0,-0.13,52,8.2,65,8.1,0.1,-46.5
56.215470,36.788150,228.0,-1.16,47,8.5,64.4,8.3,0.2,-59.2
56.217930,36.782290,235.0,1.54,47,8.5,60.7,8.1,0.4,-45.1
56.218010,36.782100,235.0,0.00,50,8.2,65,8.1,0.2,-52.7
56.221290,36.774790,249.0,2.41,33,9.4,60,8.1,1.3,-67.4
56.222590,36.772100,249.0,0.00,28,9.5,63,8.0,1.5,-97.3
56.224160,36.769200,249.0,0.00,33,9.2,63,8.0,1.1,-88.0
56.225950,36.766070,241.0,-2.88,32,9.7,66.5,8.9,0.9,-103.8
56.227780,36.763000,221.0,-7.19,28,11.7,71.5,11.1,0.6,-132.7
56.230000,36.759810,203.0,-5.70,0,12.8,69.8,10.3,2.5,-148.9
56.230390,36.759280,203.0,0.00,39,8.8,64.8,8.2,0.6,-74.8
56.231100,36.758310,203.0,0.00,35,9.0,63,8.2,0.8,-83.8
56.231830,36.757360,200.0,-2.99,35,9.4,66.6,9.2,0.3,-98.1
56.232570,36.756440,200.0,0.00,30,9.3,63,8.2,1.1,-93.8
56.233310,36.755530,203.0,3.01,35,9.4,58,8.6,0.7,-60.1
56.234060,36.754650,200.0,-3.01,38,9.3,63,9.1,0.2,-91.4
56.234460,36.754200,200.0,0.00,39,8.8,63,8.2,0.6,-74.8
56.234810,36.753780,205.0,10.69,44,13.6,58,13.6,-0.0,-11.2
56.235580,36.752940,205.0,0.00,42,8.7,63,8.2,0.5,-67.4
56.236350,36.752110,205.0,0.00,44,8.6,63,8.2,0.4,-62.1
56.237130,36.751310,212.0,7.01,39,11.2,58,10.9,0.3,-37.7
56.237910,36.750530,205.0,-7.05,36,11.4,63,11.0,0.3,-116.6
56.238700,36.749770,203.0,-2.01,41,8.8,65.4,8.6,0.2,-79.3
56.239500,36.749040,203.0,0.00,38,8.8,63,8.2,0.6,-77.2
56.240310,36.748330,222.0,18.96,33,20.1,58,19.7,0.4,-37.1
56.241120,36.747630,221.0,-1.00,30,9.4,63,8.2,1.2,-98.4
56.241930,36.746970,211.0,-10.11,30,13.2,68,13.1,0.1,-135.3
56.242750,36.746320,211.0,0.00,29,9.4,63,8.1,1.2,-95.6
56.243580,36.745690,203.0,-7.99,24,12.3,68,11.6,0.7,-143.5
56.244140,36.745260,209.0,8.86,22,13.2,63,12.3,0.9,-54.7
56.244390,36.745070,209.0,0.00,25,9.7,63,8.2,1.6,-102.2
56.244650,36.744870,209.0,0.00,28,9.5,63,8.2,1.3,-97.3
56.245230,36.744430,209.0,0.00,26,9.6,63,8.2,1.5,-100.6
56.246060,36.743790,223.0,13.94,21,16.6,58,16.0,0.6,-51.2
56.268230,36.727050,240.0,0.64,22,10.0,63,8.0,1.9,-106.5
56.272230,36.724000,229.0,-2.28,20,10.5,65.7,8.6,1.8,-119.7
56.274700,36.721950,222.0,-2.31,20,10.5,65.8,8.7,1.8,-120.1
56.274820,36.721860,222.0,0.00,25,9.7,63,8.1,1.6,-102.2
56.275460,36.721390,225.0,3.90,24,10.4,58,8.8,1.5,-75.2
56.276430,36.720640,227.0,1.70,28,9.5,58.4,8.1,1.4,-80.3
56.277680,36.719520,237.0,6.44,24,11.5,53.4,10.5,1.0,-62.8
56.278820,36.718320,239.0,1.36,0,12.3,58.4,8.1,4.2,-106.4
56.281820,36.714590,240.0,0.25,47,8.3,63,8.1,0.2,-53.8
56.282760,36.713350,242.0,1.54,47,8.4,60.7,8.0,0.4,-45.1
56.286650,36.707150,223.0,-3.29,42,9.3,65.7,9.2,0.1,-82.9
56.287310,36.706130,226.0,3.10,42,9.0,60.7,8.5,0.5,-43.0
56.287420,36.705980,226.0,0.00,44,8.5,63,8.1,0.4,-62.1
56.291720,36.699380,209.0,-2.71,40,9.1,66.2,9.0,0.2,-85.0
56.293690,36.696010,212.0,0.99,45,8.6,63,8.1,0.5,-59.4
56.295580,36.692230,197.0,-4.78,46,9.9,68,9.9,0.0,-79.6
56.296220,36.690890,189.0,-7.33,46,11.4,71.8,11.1,0.2,-92.9
56.297790,36.686830,199.0,3.28,21,10.4,66.8,8.7,1.7,-89.7
56.298360,36.685110,194.0,-4.05,26,10.3,67.9,9.6,0.7,-120.2
56.299480,36.681740,187.0,-2.89,23,10.3,66.5,9.2,1.1,-119.0
56.301300,36.674930,184.0,-0.64,25,9.8,63,8.3,1.5,-102.2
56.302160,36.671600,181.0,-1.32,25,9.9,64.6,8.5,1.4,-108.4
56.302480,36.670420,183.0,2.47,25,9.9,59.599999999999994,8.6,1.3,-88.4
56.302700,36.669650,183.0,0.00,2,12.0,63,8.2,3.7,-121.2
56.303280,36.667880,181.0,-1.58,43,8.6,64.9,8.6,0.1,-72.2
56.304630,36.664150,168.0,-4.73,48,9.9,68.7,9.9,-0.0,-73.8
56.306080,36.660470,167.0,-0.36,43,8.6,63.7,8.4,0.3,-64.8
56.307810,36.656820,163.0,-1.35,47,8.6,64.6,8.6,-0.1,-60.0
56.309140,36.654360,163.0,0.00,46,8.6,63,8.4,0.2,-56.6
56.309570,36.653590,160.0,-4.45,47,9.7,68,9.8,-0.1,-75.0
56.309770,36.653250,160.0,0.00,51,8.4,65,8.4,0.0,-49.6
56.311380,36.650530,162.0,0.82,47,8.6,63,8.4,0.2,-53.8
56.313030,36.648250,175.0,5.62,51,10.0,58,10.0,0.1,-18.4
56.315080,36.645660,177.0,0.72,52,8.5,63,8.3,0.1,-46.5
56.317290,36.643280,178.0,0.35,57,8.3,65,8.3,0.1,-29.8
56.319280,36.641300,174.0,-1.58,58,8.6,66.9,8.6,-0.0,-34.0
56.320610,36.640200,174.0,0.00,53,8.4,65,8.3,0.1,-43.3
56.322160,36.639020,176.0,1.07,56,8.4,63.4,8.3,0.1,-27.0
56.323790,36.637830,169.0,-3.58,34,9.7,67.3,9.4,0.2,-103.1
56.324390,36.637400,170.0,1.39,36,9.0,62.3,8.4,0.6,-73.7
56.325680,36.636460,173.0,1.94,31,9.4,60.1,8.5,0.8,-81.0
56.327070,36.635450,173.0,0.00,32,9.1,63,8.3,0.8,-90.0
56.338960,36.626770,167.0,-0.42,0,12.2,63,8.4,3.8,-121.3
56.339130,36.626640,167.0,0.00,50,8.4,65,8.4,0.1,-52.7
56.349090,36.619260,162.0,-0.42,46,8.5,63,8.4,0.1,-56.6
56.349620,36.618850,162.0,0.00,42,8.7,63,8.4,0.3,-67.4
56.350650,36.617860,155.0,-5.39,47,10.2,68,10.1,0.1,-80.1
56.351700,36.616800,155.0,0.00,15,10.7,63,8.4,2.3,-114.4
56.352780,36.615560,160.0,3.51,20,10.5,58,9.0,1.5,-89.5
56.359920,36.606810,160.0,0.00,20,10.2,63,8.4,1.8,-109.1
56.363080,36.602940,148.0,-2.83,20,10.5,66.4,9.2,1.3,-122.5
56.363460,36.602480,148.0,0.00,25,9.7,63,8.4,1.3,-102.2
56.369680,36.594610,151.0,0.36,25,9.7,63,8.4,1.3,-102.2
56.376900,36.585860,152.0,0.10,22,10.0,63,8.4,1.6,-106.5
56.377010,36.585720,152.0,0.00,20,10.2,63,8.4,1.8,-109.1
56.378600,36.583800,148.0,-1.88,20,10.3,65.3,8.8,1.5,-118.1
56.381570,36.580300,143.0,-1.27,25,9.8,64.5,8.6,1.2,-108.0
56.385580,36.575940,143.0,0.00,30,9.2,63,8.4,0.8,-93.8
56.389220,36.572570,138.0,-1.10,29,9.4,64.3,8.6,0.8,-100.6
56.391660,36.570420,140.0,0.66,3,11.9,63,8.4,3.5,-121.0
56.392610,36.569630,142.0,1.72,38,9.0,60.4,8.6,0.4,-67.3
56.398950,36.564930,138.0,-0.52,36,8.8,63,8.4,0.4,-81.7
56.399620,36.564500,140.0,2.53,41,9.0,59.2,8.8,0.2,-55.7
56.400130,36.564190,141.0,1.67,43,8.8,60.5,8.6,0.2,-55.3
56.401890,36.563130,141.0,0.00,47,8.5,63,8.4,0.2,-53.8
56.403890,36.561980,142.0,0.43,44,8.6,63,8.4,0.3,-62.1
56.411130,36.557800,155.0,1.54,41,8.8,60.7,8.5,0.3,-61.2
56.413000,36.556680,154.0,-0.46,13,10.9,63,8.4,2.4,-116.1
56.425660,36.549370,150.0,-0.27,20,10.2,63,8.4,1.8,-109.1
56.426170,36.549080,150.0,0.00,25,9.7,63,8.4,1.3,-102.2
56.426530,36.548880,150.0,0.00,23,9.9,63,8.4,1.5,-105.1
56.426860,36.548710,150.0,0.00,0,12.2,63,8.4,3.8,-121.3
56.429580,36.547260,138.0,-3.81,39,9.6,67.6,9.5,0.1,-93.2
56.432140,36.545970,139.0,0.34,43,8.7,63,8.4,0.3,-64.8
56.432350,36.545870,139.0,0.00,44,8.6,63,8.4,0.2,-62.1
56.432670,36.545660,140.0,2.64,41,9.0,59.0,8.8,0.2,-55.0
56.433330,36.545380,140.0,0.00,36,8.9,63,8.4,0.5,-81.7
56.436200,36.544210,143.0,0.92,34,9.1,63,8.4,0.7,-86.0
56.437350,36.543830,143.0,0.00,34,9.0,63,8.4,0.6,-86.0
56.438110,36.543550,157.0,16.23,37,17.8,58,17.6,0.2,-34.6
56.438620,36.543370,157.0,0.00,42,8.6,63,8.4,0.3,-67.4
56.440860,36.542700,161.0,1.58,46,8.7,60.6,8.5,0.1,-47.6
56.441700,36.542470,158.0,-3.18,45,9.1,65.6,9.2,-0.1,-74.5
56.445770,36.541650,159.0,0.22,43,8.6,63,8.4,0.2,-64.8
56.448750,36.541170,163.0,1.20,47,8.6,61.2,8.4,0.1,-46.9
56.451250,36.540940,161.0,-0.72,49,8.4,63,8.4,-0.0,-47.9
56.453880,36.540850,160.0,-0.34,53,8.4,65,8.4,-0.1,-43.3
56.460190,36.540960,145.0,-2.14,19,10.4,65.6,8.9,1.6,-120.5
56.460640,36.540960,142.0,-6.00,20,11.5,70.2,10.4,1.1,-138.4
56.461050,36.540970,142.0,0.00,0,12.2,65.2,8.4,3.8,-121.3
56.462300,36.540980,142.0,0.00,38,8.8,63,8.4,0.4,-77.2
56.463460,36.541000,143.0,0.78,35,9.0,63,8.4,0.6,-83.8
56.464790,36.541010,142.0,-0.68,37,8.8,63,8.4,0.3,-79.4
56.468720,36.540920,144.0,0.46,36,8.9,63,8.4,0.5,-81.7
56.470900,36.540730,145.0,0.41,37,8.8,63,8.4,0.5,-79.4
56.471590,36.540630,145.0,0.00,42,8.6,63,8.4,0.3,-67.4
56.474160,36.540080,150.0,1.74,42,8.8,60.4,8.6,0.2,-57.6
56.478000,36.538990,147.0,-0.69,45,8.5,63,8.5,0.1,-59.4
56.481860,36.537420,148.0,0.23,42,8.7,63,8.4,0.3,-67.4
56.486110,36.535260,152.0,0.81,46,8.6,63,8.4,0.2,-56.6
56.489120,36.533480,149.0,-0.85,42,8.6,63,8.5,0.1,-67.4
56.493650,36.530190,138.0,-2.03,44,8.6,65.4,8.9,-0.2,-71.5
56.494110,36.529810,134.0,-7.12,44,11.2,70.4,11.0,0.2,-97.1
56.497530,36.526670,138.0,0.94,47,8.6,65.4,8.4,0.1,-53.8
56.498750,36.525480,138.0,0.00,42,8.6,63,8.4,0.3,-67.4
56.501350,36.522700,141.0,0.89,38,8.8,63,8.4,0.4,-77.2
56.503520,36.520080,147.0,2.07,35,9.2,59.9,8.6,0.5,-72.2
56.510930,36.511120,144.0,-0.30,32,9.1,63,8.4,0.7,-90.0
56.513940,36.507950,139.0,-1.29,37,8.8,64.5,8.6,0.1,-85.3
56.517120,36.505200,138.0,-0.26,34,8.9,63,8.4,0.6,-86.0
56.520350,36.502910,141.0,0.78,36,8.9,63,8.4,0.5,-81.7
56.523060,36.501350,140.0,-0.32,38,8.7,63,8.4,0.3,-77.2
56.523190,36.501280,140.0,0.00,39,8.7,63,8.4,0.4,-74.8
56.527620,36.499230,140.0,0.00,44,8.6,63,8.4,0.2,-62.1
56.535510,36.495580,144.0,0.44,40,8.7,63,8.4,0.3,-72.4
56.535960,36.495380,144.0,0.00,40,8.7,63,8.4,0.3,-72.4
56.544170,36.491880,142.0,-0.21,39,8.7,63,8.4,0.3,-74.8
56.547490,36.490230,143.0,0.26,8,11.4,63,8.4,3.0,-119.3
56.555220,36.486380,140.0,-0.34,46,8.5,63,8.4,0.1,-56.6
56.566210,36.480360,143.0,0.24,48,8.5,63,8.4,0.1,-50.9
56.567980,36.479390,158.0,7.30,44,11.3,58,11.1,0.2,-30.3
56.570220,36.478250,149.0,-3.48,44,9.3,63,9.3,0.0,-78.8
56.572330,36.477160,152.0,1.23,13,10.8,61.2,8.5,2.4,-109.3
56.576610,36.474960,151.0,-0.20,20,10.2,63,8.4,1.8,-109.1
56.582280,36.471600,141.0,-1.51,22,10.1,64.8,8.7,1.4,-113.5
56.584330,36.470270,136.0,-2.07,20,10.3,65.5,8.9,1.5,-118.9
56.589810,36.466320,123.0,-1.98,25,9.9,65.4,8.9,1.0,-111.6
56.592330,36.464570,122.0,-0.33,26,9.6,63,8.4,1.3,-100.6
56.601920,36.457710,120.0,-0.17,30,9.3,63,8.3,0.9,-93.8
56.604550,36.455840,120.0,0.00,26,9.6,63,8.3,1.3,-100.6
56.607230,36.453920,121.0,0.31,25,9.7,63,8.3,1.4,-102.2
56.612540,36.450100,132.0,1.73,27,9.7,60.4,8.6,1.1,-89.2
56.614760,36.448450,125.0,-2.62,25,10.0,65.4,9.0,1.0,-114.4
56.615920,36.447550,125.0,0.00,25,9.7,63,8.3,1.4,-102.2
